"","quantile_p","arm_type","replication","strategy","num_rounds","chosen_arm"
"9825",0.3,"normal_spread",38,"LUCB Stitched",140881,5
"9826",0.3,"normal_spread",38,"QPAC BB",148183,7
"9827",0.3,"normal_spread",38,"QPAC",786099,1
"9828",0.3,"normal_spread",38,"Doubled Max-Q",5317632,7
"9829",0.3,"normal_spread",39,"LUCB Stitched",137631,2
"9830",0.3,"normal_spread",39,"LUCB BB",170457,5
"9831",0.3,"normal_spread",39,"LUCB DKW",652228,4
"9832",0.3,"normal_spread",39,"QPAC",707609,3
"9833",0.3,"normal_spread",39,"QPAC BB",139573,4
"9834",0.3,"normal_spread",39,"Doubled Max-Q",5317632,4
"9835",0.3,"normal_spread",40,"LUCB BB",130167,4
"9836",0.3,"normal_spread",40,"LUCB DKW",690631,2
"9837",0.3,"normal_spread",40,"LUCB Stitched",149776,9
"9838",0.3,"normal_spread",40,"QPAC BB",156037,2
"9839",0.3,"normal_spread",40,"QPAC",762393,4
"9840",0.3,"normal_spread",40,"Doubled Max-Q",5317632,2
"9841",0.3,"normal_spread",41,"LUCB BB",97043,7
"9842",0.3,"normal_spread",41,"LUCB DKW",753819,3
"9843",0.3,"normal_spread",41,"LUCB Stitched",115624,1
"9844",0.3,"normal_spread",41,"QPAC BB",147620,2
"9845",0.3,"normal_spread",41,"QPAC",790923,8
"9846",0.3,"normal_spread",41,"Doubled Max-Q",5317632,6
"9847",0.3,"normal_spread",42,"LUCB BB",94596,1
"9848",0.3,"normal_spread",42,"LUCB DKW",765735,6
"9849",0.3,"normal_spread",42,"LUCB Stitched",163311,5
"9850",0.3,"normal_spread",42,"QPAC",750618,3
"9851",0.3,"normal_spread",42,"QPAC BB",113141,7
"9852",0.3,"normal_spread",42,"Doubled Max-Q",5317632,8
"9853",0.3,"normal_spread",43,"LUCB Stitched",114689,4
"9854",0.3,"normal_spread",43,"LUCB BB",118337,2
"9855",0.3,"normal_spread",43,"LUCB DKW",657409,2
"9856",0.3,"normal_spread",43,"QPAC BB",167216,4
"9857",0.3,"normal_spread",43,"QPAC",754987,4
"9858",0.3,"normal_spread",43,"Doubled Max-Q",5317632,8
"9859",0.3,"normal_spread",44,"LUCB BB",120358,3
"9860",0.3,"normal_spread",44,"LUCB DKW",596407,4
"9861",0.3,"normal_spread",44,"LUCB Stitched",188636,6
"9862",0.3,"normal_spread",44,"QPAC",743109,2
"9863",0.3,"normal_spread",44,"QPAC BB",178618,4
"9864",0.3,"normal_spread",44,"Doubled Max-Q",5317632,8
"9865",0.3,"normal_spread",45,"LUCB BB",147115,7
"9866",0.3,"normal_spread",45,"LUCB DKW",701513,1
"9867",0.3,"normal_spread",45,"LUCB Stitched",159852,7
"9868",0.3,"normal_spread",45,"QPAC BB",164318,8
"9869",0.3,"normal_spread",45,"QPAC",814027,9
"9870",0.3,"normal_spread",45,"Doubled Max-Q",5317632,9
"9871",0.3,"normal_spread",46,"LUCB BB",127927,3
"9872",0.3,"normal_spread",46,"LUCB DKW",632249,3
"9873",0.3,"normal_spread",46,"LUCB Stitched",144438,4
"9874",0.3,"normal_spread",46,"QPAC BB",151109,6
"9875",0.3,"normal_spread",46,"QPAC",758396,9
"9876",0.3,"normal_spread",46,"Doubled Max-Q",5317632,9
"9877",0.3,"normal_spread",47,"LUCB BB",86680,9
"9878",0.3,"normal_spread",47,"LUCB DKW",646128,2
"9879",0.3,"normal_spread",47,"LUCB Stitched",170193,4
"9880",0.3,"normal_spread",47,"QPAC",815387,9
"9881",0.3,"normal_spread",47,"QPAC BB",151683,4
"9882",0.3,"normal_spread",47,"Doubled Max-Q",5317632,7
"9883",0.3,"normal_spread",48,"LUCB BB",101723,8
"9884",0.3,"normal_spread",48,"LUCB DKW",668071,1
"9885",0.3,"normal_spread",48,"LUCB Stitched",160029,1
"9886",0.3,"normal_spread",48,"QPAC BB",176564,4
"9887",0.3,"normal_spread",48,"QPAC",766630,5
"9888",0.3,"normal_spread",48,"Doubled Max-Q",5317632,3
"9889",0.3,"normal_spread",49,"LUCB BB",73408,3
"9890",0.3,"normal_spread",49,"LUCB DKW",675937,4
"9891",0.3,"normal_spread",49,"LUCB Stitched",121245,6
"9892",0.3,"normal_spread",49,"QPAC BB",162599,5
"9893",0.3,"normal_spread",49,"QPAC",727289,4
"9894",0.3,"normal_spread",49,"Doubled Max-Q",5317632,6
"9895",0.3,"normal_spread",50,"LUCB BB",93712,7
"9896",0.3,"normal_spread",50,"LUCB DKW",538833,3
"9897",0.3,"normal_spread",50,"LUCB Stitched",133993,7
"9898",0.3,"normal_spread",50,"QPAC BB",164880,4
"9899",0.3,"normal_spread",50,"QPAC",824869,1
"9900",0.3,"normal_spread",50,"Doubled Max-Q",5317632,7
"9901",0.3,"normal_spread",51,"LUCB BB",71156,2
"9902",0.3,"normal_spread",51,"LUCB DKW",786521,6
"9903",0.3,"normal_spread",51,"LUCB Stitched",175401,3
"9904",0.3,"normal_spread",51,"QPAC",785344,1
"9905",0.3,"normal_spread",51,"QPAC BB",160500,2
"9906",0.3,"normal_spread",51,"Doubled Max-Q",5317632,1
"9907",0.3,"normal_spread",52,"LUCB Stitched",129031,6
"9908",0.3,"normal_spread",52,"LUCB BB",135759,8
"9909",0.3,"normal_spread",52,"LUCB DKW",628941,8
"9910",0.3,"normal_spread",52,"QPAC BB",148407,7
"9911",0.3,"normal_spread",52,"QPAC",828596,5
"9912",0.3,"normal_spread",52,"Doubled Max-Q",5317632,8
"9913",0.3,"normal_spread",53,"LUCB BB",103900,9
"9914",0.3,"normal_spread",53,"LUCB DKW",602100,8
"9915",0.3,"normal_spread",53,"LUCB Stitched",140217,8
"9916",0.3,"normal_spread",53,"QPAC",679300,4
"9917",0.3,"normal_spread",53,"QPAC BB",99741,2
"9918",0.3,"normal_spread",53,"Doubled Max-Q",5317632,7
"9919",0.3,"normal_spread",54,"LUCB BB",69155,2
"9920",0.3,"normal_spread",54,"LUCB DKW",773335,7
"9921",0.3,"normal_spread",54,"LUCB Stitched",199373,2
"9922",0.3,"normal_spread",54,"QPAC",774576,9
"9923",0.3,"normal_spread",54,"QPAC BB",156297,9
"9924",0.3,"normal_spread",54,"Doubled Max-Q",5317632,3
"9925",0.3,"normal_spread",55,"LUCB Stitched",147671,2
"9926",0.3,"normal_spread",55,"LUCB BB",147823,8
"9927",0.3,"normal_spread",55,"LUCB DKW",603500,7
"9928",0.3,"normal_spread",55,"QPAC BB",158528,3
"9929",0.3,"normal_spread",55,"QPAC",684072,8
"9930",0.3,"normal_spread",55,"Doubled Max-Q",5317632,2
"9931",0.3,"normal_spread",56,"LUCB BB",130120,6
"9932",0.3,"normal_spread",56,"LUCB DKW",701594,9
"9933",0.3,"normal_spread",56,"LUCB Stitched",136250,2
"9934",0.3,"normal_spread",56,"QPAC",793435,6
"9935",0.3,"normal_spread",56,"QPAC BB",59388,2
"9936",0.3,"normal_spread",56,"Doubled Max-Q",5317632,7
"9937",0.3,"normal_spread",57,"LUCB Stitched",144622,4
"9938",0.3,"normal_spread",57,"LUCB BB",162471,5
"9939",0.3,"normal_spread",57,"LUCB DKW",577033,1
"9940",0.3,"normal_spread",57,"QPAC BB",172641,6
"9941",0.3,"normal_spread",57,"QPAC",774931,4
"9942",0.3,"normal_spread",57,"Doubled Max-Q",5317632,1
"9943",0.3,"normal_spread",58,"LUCB BB",101309,5
"9944",0.3,"normal_spread",58,"LUCB DKW",634973,3
"9945",0.3,"normal_spread",58,"LUCB Stitched",145339,4
"9946",0.3,"normal_spread",58,"QPAC",829348,1
"9947",0.3,"normal_spread",58,"QPAC BB",111535,6
"9948",0.3,"normal_spread",58,"Doubled Max-Q",5317632,9
"9949",0.3,"normal_spread",59,"LUCB BB",100826,2
"9950",0.3,"normal_spread",59,"LUCB DKW",666886,3
"9951",0.3,"normal_spread",59,"LUCB Stitched",153510,4
"9952",0.3,"normal_spread",59,"QPAC BB",159651,1
"9953",0.3,"normal_spread",59,"QPAC",790231,1
"9954",0.3,"normal_spread",59,"Doubled Max-Q",5317632,2
"9955",0.3,"normal_spread",60,"LUCB BB",121894,3
"9956",0.3,"normal_spread",60,"LUCB DKW",642696,4
"9957",0.3,"normal_spread",60,"LUCB Stitched",143723,8
"9958",0.3,"normal_spread",60,"QPAC",615093,6
"9959",0.3,"normal_spread",60,"QPAC BB",120268,2
"9960",0.3,"normal_spread",60,"Doubled Max-Q",5317632,4
"9961",0.3,"normal_spread",61,"LUCB BB",106124,6
"9962",0.3,"normal_spread",61,"LUCB DKW",709093,4
"9963",0.3,"normal_spread",61,"LUCB Stitched",148559,9
"9964",0.3,"normal_spread",61,"QPAC BB",167976,6
"9965",0.3,"normal_spread",61,"QPAC",824453,1
"9966",0.3,"normal_spread",61,"Doubled Max-Q",5317632,9
"9967",0.3,"normal_spread",62,"LUCB BB",81914,7
"9968",0.3,"normal_spread",62,"LUCB DKW",718093,1
"9969",0.3,"normal_spread",62,"LUCB Stitched",147979,2
"9970",0.3,"normal_spread",62,"QPAC",795915,3
"9971",0.3,"normal_spread",62,"QPAC BB",147869,3
"9972",0.3,"normal_spread",62,"Doubled Max-Q",5317632,1
"9973",0.3,"normal_spread",63,"LUCB BB",141958,9
"9974",0.3,"normal_spread",63,"LUCB DKW",637873,5
"9975",0.3,"normal_spread",63,"LUCB Stitched",143652,2
"9976",0.3,"normal_spread",63,"QPAC BB",153474,5
"9977",0.3,"normal_spread",63,"QPAC",756311,1
"9978",0.3,"normal_spread",63,"Doubled Max-Q",5317632,6
"9979",0.3,"normal_spread",64,"LUCB Stitched",106715,7
"9980",0.3,"normal_spread",64,"LUCB BB",126218,2
"9981",0.3,"normal_spread",64,"LUCB DKW",735023,7
"9982",0.3,"normal_spread",64,"QPAC",834537,6
"9983",0.3,"normal_spread",64,"QPAC BB",115835,7
"9984",0.3,"normal_spread",64,"Doubled Max-Q",5317632,6
"9985",0.4,"normal_spread",1,"LUCB BB",126341,7
"9986",0.4,"normal_spread",1,"LUCB DKW",626659,1
"9987",0.4,"normal_spread",1,"LUCB Stitched",200492,1
"9988",0.4,"normal_spread",1,"QPAC",854089,8
"9989",0.4,"normal_spread",1,"QPAC BB",157077,3
"9990",0.4,"normal_spread",1,"Doubled Max-Q",3099520,1
"9991",0.4,"normal_spread",2,"LUCB BB",132549,7
"9992",0.4,"normal_spread",2,"LUCB DKW",616407,3
"9993",0.4,"normal_spread",2,"LUCB Stitched",145087,3
"9994",0.4,"normal_spread",2,"QPAC BB",185012,7
"9995",0.4,"normal_spread",2,"QPAC",859562,2
"9996",0.4,"normal_spread",2,"Doubled Max-Q",3099520,3
"9997",0.4,"normal_spread",3,"LUCB BB",92037,2
"9998",0.4,"normal_spread",3,"LUCB DKW",654510,4
"9999",0.4,"normal_spread",3,"LUCB Stitched",235321,2
"10000",0.4,"normal_spread",3,"QPAC",838621,2
"10001",0.4,"normal_spread",3,"QPAC BB",98210,1
"10002",0.4,"normal_spread",3,"Doubled Max-Q",3099520,4
"10003",0.4,"normal_spread",4,"LUCB BB",119029,4
"10004",0.4,"normal_spread",4,"LUCB DKW",700269,4
"10005",0.4,"normal_spread",4,"LUCB Stitched",173616,8
"10006",0.4,"normal_spread",4,"QPAC",807150,4
"10007",0.4,"normal_spread",4,"QPAC BB",163314,2
"10008",0.4,"normal_spread",4,"Doubled Max-Q",3099520,8
"10009",0.4,"normal_spread",5,"LUCB BB",79947,3
"10010",0.4,"normal_spread",5,"LUCB DKW",488031,4
"10011",0.4,"normal_spread",5,"LUCB Stitched",131735,3
"10012",0.4,"normal_spread",5,"QPAC BB",171454,4
"10013",0.4,"normal_spread",5,"QPAC",838133,9
"10014",0.4,"normal_spread",5,"Doubled Max-Q",3099520,3
"10015",0.4,"normal_spread",6,"LUCB BB",92921,7
"10016",0.4,"normal_spread",6,"LUCB DKW",562073,6
"10017",0.4,"normal_spread",6,"LUCB Stitched",180516,2
"10018",0.4,"normal_spread",6,"QPAC BB",204608,4
"10019",0.4,"normal_spread",6,"QPAC",870078,4
"10020",0.4,"normal_spread",6,"Doubled Max-Q",3099520,8
"10021",0.4,"normal_spread",7,"LUCB BB",136511,5
"10022",0.4,"normal_spread",7,"LUCB DKW",743763,3
"10023",0.4,"normal_spread",7,"LUCB Stitched",139800,9
"10024",0.4,"normal_spread",7,"QPAC BB",185733,9
"10025",0.4,"normal_spread",7,"QPAC",838797,5
"10026",0.4,"normal_spread",7,"Doubled Max-Q",3099520,7
"10027",0.4,"normal_spread",8,"LUCB BB",114453,9
"10028",0.4,"normal_spread",8,"LUCB DKW",655216,5
"10029",0.4,"normal_spread",8,"LUCB Stitched",157112,5
"10030",0.4,"normal_spread",8,"QPAC BB",178348,3
"10031",0.4,"normal_spread",8,"QPAC",840263,4
"10032",0.4,"normal_spread",8,"Doubled Max-Q",3099520,4
"10033",0.4,"normal_spread",9,"LUCB Stitched",122100,7
"10034",0.4,"normal_spread",9,"LUCB BB",131023,8
"10035",0.4,"normal_spread",9,"LUCB DKW",637513,4
"10036",0.4,"normal_spread",9,"QPAC BB",181666,2
"10037",0.4,"normal_spread",9,"QPAC",702911,2
"10038",0.4,"normal_spread",9,"Doubled Max-Q",3099520,8
"10039",0.4,"normal_spread",10,"LUCB BB",125355,9
"10040",0.4,"normal_spread",10,"LUCB DKW",684163,1
"10041",0.4,"normal_spread",10,"LUCB Stitched",179867,1
"10042",0.4,"normal_spread",10,"QPAC",755990,2
"10043",0.4,"normal_spread",10,"QPAC BB",156227,8
"10044",0.4,"normal_spread",10,"Doubled Max-Q",3099520,2
"10045",0.4,"normal_spread",11,"LUCB BB",136707,2
"10046",0.4,"normal_spread",11,"LUCB DKW",571935,2
"10047",0.4,"normal_spread",11,"LUCB Stitched",183061,4
"10048",0.4,"normal_spread",11,"QPAC BB",209982,5
"10049",0.4,"normal_spread",11,"QPAC",884275,8
"10050",0.4,"normal_spread",11,"Doubled Max-Q",3099520,8
"10051",0.4,"normal_spread",12,"LUCB BB",98940,7
"10052",0.4,"normal_spread",12,"LUCB DKW",627429,7
"10053",0.4,"normal_spread",12,"LUCB Stitched",177120,3
"10054",0.4,"normal_spread",12,"QPAC",877578,4
"10055",0.4,"normal_spread",12,"QPAC BB",177022,1
"10056",0.4,"normal_spread",12,"Doubled Max-Q",3099520,9
"10057",0.4,"normal_spread",13,"LUCB BB",141955,5
"10058",0.4,"normal_spread",13,"LUCB DKW",662991,6
"10059",0.4,"normal_spread",13,"LUCB Stitched",152666,7
"10060",0.4,"normal_spread",13,"QPAC BB",192994,4
"10061",0.4,"normal_spread",13,"QPAC",778633,3
"10062",0.4,"normal_spread",13,"Doubled Max-Q",3099520,6
"10063",0.4,"normal_spread",14,"LUCB BB",137738,7
"10064",0.4,"normal_spread",14,"LUCB DKW",697001,6
"10065",0.4,"normal_spread",14,"LUCB Stitched",239970,1
"10066",0.4,"normal_spread",14,"QPAC",827120,7
"10067",0.4,"normal_spread",14,"QPAC BB",199653,5
"10068",0.4,"normal_spread",14,"Doubled Max-Q",3099520,7
"10069",0.4,"normal_spread",15,"LUCB BB",144308,2
"10070",0.4,"normal_spread",15,"LUCB DKW",721329,6
"10071",0.4,"normal_spread",15,"LUCB Stitched",204496,7
"10072",0.4,"normal_spread",15,"QPAC",750089,3
"10073",0.4,"normal_spread",15,"QPAC BB",187191,1
"10074",0.4,"normal_spread",15,"Doubled Max-Q",3120896,7
"10075",0.4,"normal_spread",16,"LUCB BB",141145,3
"10076",0.4,"normal_spread",16,"LUCB DKW",725783,2
"10077",0.4,"normal_spread",16,"LUCB Stitched",204059,6
"10078",0.4,"normal_spread",16,"QPAC",828070,4
"10079",0.4,"normal_spread",16,"QPAC BB",185541,1
"10080",0.4,"normal_spread",16,"Doubled Max-Q",3099520,8
"10081",0.4,"normal_spread",17,"LUCB BB",155224,2
"10082",0.4,"normal_spread",17,"LUCB DKW",730602,8
"10083",0.4,"normal_spread",17,"LUCB Stitched",233959,2
"10084",0.4,"normal_spread",17,"QPAC",793348,8
"10085",0.4,"normal_spread",17,"QPAC BB",160118,1
"10086",0.4,"normal_spread",17,"Doubled Max-Q",3099520,9
"10087",0.4,"normal_spread",18,"LUCB BB",83447,9
"10088",0.4,"normal_spread",18,"LUCB DKW",589545,7
"10089",0.4,"normal_spread",18,"LUCB Stitched",108220,9
"10090",0.4,"normal_spread",18,"QPAC BB",174463,7
"10091",0.4,"normal_spread",18,"QPAC",716272,7
"10092",0.4,"normal_spread",18,"Doubled Max-Q",3099520,9
"10093",0.4,"normal_spread",19,"LUCB BB",101716,5
"10094",0.4,"normal_spread",19,"LUCB DKW",582993,5
"10095",0.4,"normal_spread",19,"LUCB Stitched",147995,6
"10096",0.4,"normal_spread",19,"QPAC BB",158194,3
"10097",0.4,"normal_spread",19,"QPAC",850644,3
"10098",0.4,"normal_spread",19,"Doubled Max-Q",3099520,2
"10099",0.4,"normal_spread",20,"LUCB Stitched",113067,2
"10100",0.4,"normal_spread",20,"LUCB BB",141683,8
"10101",0.4,"normal_spread",20,"LUCB DKW",583149,9
"10102",0.4,"normal_spread",20,"QPAC BB",207440,2
"10103",0.4,"normal_spread",20,"QPAC",843962,2
"10104",0.4,"normal_spread",20,"Doubled Max-Q",3099520,2
"10105",0.4,"normal_spread",21,"LUCB BB",107916,7
"10106",0.4,"normal_spread",21,"LUCB DKW",613379,8
"10107",0.4,"normal_spread",21,"LUCB Stitched",191765,1
"10108",0.4,"normal_spread",21,"QPAC BB",193146,2
"10109",0.4,"normal_spread",21,"QPAC",805185,3
"10110",0.4,"normal_spread",21,"Doubled Max-Q",3099520,8
"10111",0.4,"normal_spread",22,"LUCB BB",134837,1
"10112",0.4,"normal_spread",22,"LUCB DKW",729444,6
"10113",0.4,"normal_spread",22,"LUCB Stitched",181407,3
"10114",0.4,"normal_spread",22,"QPAC BB",197556,3
"10115",0.4,"normal_spread",22,"QPAC",841757,8
"10116",0.4,"normal_spread",22,"Doubled Max-Q",3099520,7
"10117",0.4,"normal_spread",23,"LUCB Stitched",114345,6
"10118",0.4,"normal_spread",23,"LUCB BB",137731,6
"10119",0.4,"normal_spread",23,"LUCB DKW",657284,8
"10120",0.4,"normal_spread",23,"QPAC",833859,9
"10121",0.4,"normal_spread",23,"QPAC BB",113761,4
"10122",0.4,"normal_spread",23,"Doubled Max-Q",3120896,6
"10123",0.4,"normal_spread",24,"LUCB BB",110799,2
"10124",0.4,"normal_spread",24,"LUCB DKW",530791,6
"10125",0.4,"normal_spread",24,"LUCB Stitched",187779,8
"10126",0.4,"normal_spread",24,"QPAC BB",197905,8
"10127",0.4,"normal_spread",24,"QPAC",746597,8
"10128",0.4,"normal_spread",24,"Doubled Max-Q",3099520,6
"10129",0.4,"normal_spread",25,"LUCB BB",115005,2
"10130",0.4,"normal_spread",25,"LUCB DKW",767401,7
"10131",0.4,"normal_spread",25,"LUCB Stitched",176993,9
"10132",0.4,"normal_spread",25,"QPAC",835885,3
"10133",0.4,"normal_spread",25,"QPAC BB",160469,7
"10134",0.4,"normal_spread",25,"Doubled Max-Q",3099520,2
"10135",0.4,"normal_spread",26,"LUCB BB",129399,6
"10136",0.4,"normal_spread",26,"LUCB DKW",714297,5
"10137",0.4,"normal_spread",26,"LUCB Stitched",164477,9
"10138",0.4,"normal_spread",26,"QPAC",843837,1
"10139",0.4,"normal_spread",26,"QPAC BB",111742,5
"10140",0.4,"normal_spread",26,"Doubled Max-Q",3099520,2
"10141",0.4,"normal_spread",27,"LUCB BB",115001,2
"10142",0.4,"normal_spread",27,"LUCB DKW",678350,9
"10143",0.4,"normal_spread",27,"LUCB Stitched",168954,4
"10144",0.4,"normal_spread",27,"QPAC BB",208231,6
"10145",0.4,"normal_spread",27,"QPAC",798195,7
"10146",0.4,"normal_spread",27,"Doubled Max-Q",3099520,5
"10147",0.4,"normal_spread",28,"LUCB BB",144007,3
"10148",0.4,"normal_spread",28,"LUCB DKW",610717,6
"10149",0.4,"normal_spread",28,"LUCB Stitched",216774,2
"10150",0.4,"normal_spread",28,"QPAC",878969,6
"10151",0.4,"normal_spread",28,"QPAC BB",196231,4
"10152",0.4,"normal_spread",28,"Doubled Max-Q",3099520,9
"10153",0.4,"normal_spread",29,"LUCB BB",110365,7
"10154",0.4,"normal_spread",29,"LUCB DKW",595473,7
"10155",0.4,"normal_spread",29,"LUCB Stitched",150223,2
"10156",0.4,"normal_spread",29,"QPAC",790300,7
"10157",0.4,"normal_spread",29,"QPAC BB",86947,9
"10158",0.4,"normal_spread",29,"Doubled Max-Q",3099520,8
"10159",0.4,"normal_spread",30,"LUCB BB",100205,6
"10160",0.4,"normal_spread",30,"LUCB DKW",691097,8
"10161",0.4,"normal_spread",30,"LUCB Stitched",155835,1
"10162",0.4,"normal_spread",30,"QPAC BB",207866,4
"10163",0.4,"normal_spread",30,"QPAC",861563,5
"10164",0.4,"normal_spread",30,"Doubled Max-Q",3099520,2
"10165",0.4,"normal_spread",31,"LUCB BB",109169,3
"10166",0.4,"normal_spread",31,"LUCB DKW",629011,1
"10167",0.4,"normal_spread",31,"LUCB Stitched",150349,4
"10168",0.4,"normal_spread",31,"QPAC BB",206242,1
"10169",0.4,"normal_spread",31,"QPAC",864071,6
"10170",0.4,"normal_spread",31,"Doubled Max-Q",3099520,8
"10171",0.4,"normal_spread",32,"LUCB BB",114983,3
"10172",0.4,"normal_spread",32,"LUCB DKW",658621,9
"10173",0.4,"normal_spread",32,"LUCB Stitched",199535,3
"10174",0.4,"normal_spread",32,"QPAC",857601,4
"10175",0.4,"normal_spread",32,"QPAC BB",145532,5
"10176",0.4,"normal_spread",32,"Doubled Max-Q",3099520,1
"10177",0.4,"normal_spread",33,"LUCB BB",145572,7
"10178",0.4,"normal_spread",33,"LUCB DKW",722555,6
"10179",0.4,"normal_spread",33,"LUCB Stitched",172268,5
"10180",0.4,"normal_spread",33,"QPAC",805747,4
"10181",0.4,"normal_spread",33,"QPAC BB",139242,7
"10182",0.4,"normal_spread",33,"Doubled Max-Q",3120896,8
"10183",0.4,"normal_spread",34,"LUCB BB",130239,7
"10184",0.4,"normal_spread",34,"LUCB DKW",582641,7
"10185",0.4,"normal_spread",34,"LUCB Stitched",143562,7
"10186",0.4,"normal_spread",34,"QPAC BB",172908,8
"10187",0.4,"normal_spread",34,"QPAC",846436,1
"10188",0.4,"normal_spread",34,"Doubled Max-Q",3099520,4
"10189",0.4,"normal_spread",35,"LUCB BB",134223,9
"10190",0.4,"normal_spread",35,"LUCB DKW",579079,4
"10191",0.4,"normal_spread",35,"LUCB Stitched",143202,2
"10192",0.4,"normal_spread",35,"QPAC BB",206192,1
"10193",0.4,"normal_spread",35,"QPAC",723875,5
"10194",0.4,"normal_spread",35,"Doubled Max-Q",3099520,7
"10195",0.4,"normal_spread",36,"LUCB BB",149911,9
"10196",0.4,"normal_spread",36,"LUCB DKW",747119,1
"10197",0.4,"normal_spread",36,"LUCB Stitched",220793,7
"10198",0.4,"normal_spread",36,"QPAC",818823,8
"10199",0.4,"normal_spread",36,"QPAC BB",179866,3
"10200",0.4,"normal_spread",36,"Doubled Max-Q",3120896,9
"10201",0.4,"normal_spread",37,"LUCB BB",94165,3
"10202",0.4,"normal_spread",37,"LUCB DKW",584295,9
"10203",0.4,"normal_spread",37,"LUCB Stitched",143943,7
"10204",0.4,"normal_spread",37,"QPAC BB",172673,9
"10205",0.4,"normal_spread",37,"QPAC",781088,7
"10206",0.4,"normal_spread",37,"Doubled Max-Q",3099520,9
"10207",0.4,"normal_spread",38,"LUCB BB",115935,8
"10208",0.4,"normal_spread",38,"LUCB DKW",788875,4
"10209",0.4,"normal_spread",38,"LUCB Stitched",168037,1
"10210",0.4,"normal_spread",38,"QPAC BB",182735,7
"10211",0.4,"normal_spread",38,"QPAC",861553,3
"10212",0.4,"normal_spread",38,"Doubled Max-Q",3099520,9
"10213",0.4,"normal_spread",39,"LUCB BB",120805,8
"10214",0.4,"normal_spread",39,"LUCB DKW",634590,2
"10215",0.4,"normal_spread",39,"LUCB Stitched",175684,3
"10216",0.4,"normal_spread",39,"QPAC BB",204981,8
"10217",0.4,"normal_spread",39,"QPAC",898031,9
"10218",0.4,"normal_spread",39,"Doubled Max-Q",3099520,2
"10219",0.4,"normal_spread",40,"LUCB BB",118720,7
"10220",0.4,"normal_spread",40,"LUCB DKW",594640,6
"10221",0.4,"normal_spread",40,"LUCB Stitched",148572,1
"10222",0.4,"normal_spread",40,"QPAC BB",188863,8
"10223",0.4,"normal_spread",40,"QPAC",750089,8
"10224",0.4,"normal_spread",40,"Doubled Max-Q",3120896,1
"10225",0.4,"normal_spread",41,"LUCB BB",63859,4
"10226",0.4,"normal_spread",41,"LUCB DKW",535981,7
"10227",0.4,"normal_spread",41,"LUCB Stitched",140411,3
"10228",0.4,"normal_spread",41,"QPAC BB",191386,2
"10229",0.4,"normal_spread",41,"QPAC",773041,9
"10230",0.4,"normal_spread",41,"Doubled Max-Q",3099520,9
"10231",0.4,"normal_spread",42,"LUCB BB",164744,9
"10232",0.4,"normal_spread",42,"LUCB DKW",648627,8
"10233",0.4,"normal_spread",42,"LUCB Stitched",171169,8
"10234",0.4,"normal_spread",42,"QPAC",818116,7
"10235",0.4,"normal_spread",42,"QPAC BB",146901,4
"10236",0.4,"normal_spread",42,"Doubled Max-Q",3099520,7
"10237",0.4,"normal_spread",43,"LUCB BB",149199,3
"10238",0.4,"normal_spread",43,"LUCB DKW",579764,2
"10239",0.4,"normal_spread",43,"LUCB Stitched",155207,6
"10240",0.4,"normal_spread",43,"QPAC BB",200564,7
"10241",0.4,"normal_spread",43,"QPAC",858421,7
"10242",0.4,"normal_spread",43,"Doubled Max-Q",3099520,8
"10243",0.4,"normal_spread",44,"LUCB Stitched",129599,6
"10244",0.4,"normal_spread",44,"LUCB BB",131461,8
"10245",0.4,"normal_spread",44,"LUCB DKW",694857,8
"10246",0.4,"normal_spread",44,"QPAC BB",141394,3
"10247",0.4,"normal_spread",44,"QPAC",733016,6
"10248",0.4,"normal_spread",44,"Doubled Max-Q",3099520,9
"10249",0.4,"normal_spread",45,"LUCB Stitched",130237,1
"10250",0.4,"normal_spread",45,"LUCB BB",139901,9
"10251",0.4,"normal_spread",45,"LUCB DKW",710934,3
"10252",0.4,"normal_spread",45,"QPAC BB",155112,9
"10253",0.4,"normal_spread",45,"QPAC",731705,3
"10254",0.4,"normal_spread",45,"Doubled Max-Q",3099520,4
"10255",0.4,"normal_spread",46,"LUCB BB",133960,6
"10256",0.4,"normal_spread",46,"LUCB DKW",680625,1
